0.294677734375	550
0.28564453125	500
0.2744140625	450
0.26025390625	400
0.242431640625	350
0.220947265625	300
0.195068359375	250
0.16455078125	200
0.129638671875	150
0.090087890625	100
0.046630859375	50
0	0

